label,id,title,sentences
0,0,中華民國政治,中華民國政治是指於1912年創建中華民國政府
0,1,中華民國政治,期間在大陸時期經歷瞭南京臨時政府、北洋政府和國民政府
0,2,中華民國政治,並在行憲後於1948年正式改組
0,3,中華民國政治,1950年遷至臺灣地區後運作至今
0,4,中華民國政治,國體、政體與憲法
0,5,中華民國政治,根據《中華民國憲法》中華民國基於三民主義
0,6,中華民國政治,國體為共和國體
0,7,中華民國政治,政體為民主政體
0,8,中華民國政治,中華民國實質民主化則是在1980至1990年代進行（參見上圖的政體歷史變化）
0,9,中華民國政治,根據政體資料集截至2010年
0,10,中華民國政治,的資料自政黨閤法化且在90年代起的競爭性選舉
0,11,中華民國政治,對行政權力提供瞭許多有效的約
0,12,中華民國政治,因此從那時開始被分類為民主政體
0,13,中華民國政治,《中華民國憲法》是中華民國的根本法律
0,14,中華民國政治,於1946年時中國國民黨主政之國民政府還在中國大陸時起草
0,15,中華民國政治,也是針對全中國而設計的
0,16,中華民國政治,在1947年12月25日正式生效
0,17,中華民國政治,1949年中華民國政府遷到颱灣時
0,18,中華民國政治,沿用瞭整套原來在南京製定的中央政府機製
0,19,中華民國政治,直到1990年代開始對憲法的進行重大修正
0,20,中華民國政治,在憲法中增修加入瞭很多專門針對颱灣所設計的條款
0,21,中華民國政治,在1991年以前
0,22,中華民國政治,中華民國政府一直沒有公開放棄收復整個大陸地區的努力
0,23,中華民國政治,1991年李登輝總統在非官方場閤已經放棄瞭對中國大陸主權的宣示
0,24,中華民國政治,認為共產黨控製整個中國大陸是不爭的事實
0,25,中華民國政治,然而整個政府結構依然存在
0,26,中華民國政治,憲法上也沒有正式放棄對中國大陸的主權
0,27,中華民國政治,因為這樣做有可能引起有關兩國論及颱灣獨立問題的爭議
0,28,中華民國政治,國民大會是1947年在中國大陸選舉產生的
0,29,中華民國政治,而國大代錶具有選舉總統的職權
0,30,中華民國政治,在1949年國民政府搬到颱灣後繼續運作
0,31,中華民國政治,但是由於已經不可能在中國大陸舉行換屆選舉
0,32,中華民國政治,19471948年間選舉產生的國大代錶在1954年原任期屆滿後採無限期留任（萬年國代）
0,33,中華民國政治,直到1990年6月大法官會議決定
0,34,中華民國政治,在國民大會、立法院以及其他政府機構內所有的無限期留任代錶必須從1991年12月31日起退休
0,35,中華民國政治,始結束長達44年的任期
0,36,中華民國政治,第二屆國民大會在1991年選舉產生
0,37,中華民國政治,共有325名國大代錶
0,38,中華民國政治,大部分代錶是直接民選產生
0,39,中華民國政治,100人則是根據政黨得票率按比例分配
0,40,中華民國政治,這屆國大在1994年修改瞭憲法
0,41,中華民國政治,通過修憲案允許總統直接民選
0,42,中華民國政治,為1996年3月舉行的總統、副總統直選鋪路
0,43,中華民國政治,同時選齣的第三屆國民大會依然擁有修憲、彈劾總統、副總統等權力
0,44,中華民國政治,2000年4月
0,45,中華民國政治,國大代錶投票決定
0,46,中華民國政治,這屆國大結束後不再舉行選舉
0,47,中華民國政治,國大僅在需要時纔會選舉並重新開會
0,48,中華民國政治,修憲後國大的大部分職責已經轉交立法院
0,49,中華民國政治,其中也包括瞭彈劾總統的權力
0,50,中華民國政治,2004年立法院通過修憲提案將國民大會實際廢除
0,51,中華民國政治,此提案經2005年任務型國民大會決議通過後
0,52,中華民國政治,國大走入歷史2018年7月1日
0,53,中華民國政治,臺灣省政府機關預算歸零、所有員額與業務由中央相關部會承接
0,54,中華民國政治,行政院不再派任臺灣省政府主席
0,55,中華民國政治,實質上已廢止但因未修改憲法條文
0,56,中華民國政治,故名義上依然存在
0,57,中華民國政治,福建省政府亦機關預算歸零
0,58,中華民國政治,所有員額與業務移撥予2017年1月18日成立的行政院金馬聯閤服務中心接手執行
0,59,中華民國政治,由於省府是憲政機關
0,60,中華民國政治,非修憲不得廢除
0,61,中華民國政治,因此福建省政府名銜仍存在
0,62,中華民國政治,自2019年1月1日起實質上裁撤
0,63,中華民國政治,不再編列員額與預算
0,64,中華民國政治,僅依法留下省政府名稱及省主席職位
0,65,中華民國政治,中央政府製度總統、副總統
0,66,中華民國政治,總統、副總統任期4年
0,67,中華民國政治,總統為國傢元首
0,68,中華民國政治,對外代錶國傢統率全國陸海空軍
0,69,中華民國政治,依法公布法律、發布命令、宣布戒嚴、任免文武官員、授與榮典、行使大赦、特赦、減刑及復權之權
0,70,中華民國政治,以及行使締結條約及宣戰、媾和之權
0,71,中華民國政治,總統依據憲法行使職權
0,72,中華民國政治,設總統府置秘書長1人、副秘書長2人
0,73,中華民國政治,另有資政、國策顧問及戰略顧問
0,74,中華民國政治,對國傢大計及戰略、國防等事項
0,75,中華民國政治,嚮總統提供意見
0,76,中華民國政治,並備諮詢總統任期四年
0,77,中華民國政治,隻可以連任一次
0,78,中華民國政治,根據憲法五權分立的精神設立
0,79,中華民國政治,五院即行政院、立法院、監察院、考試院和司法院
0,80,中華民國政治,行政院為國傢最高行政機關
0,81,中華民國政治,置院長1人由總統任命；副院長1人
0,82,中華民國政治,部會首長及不管部會之政務委員
0,83,中華民國政治,均由行政院院長提請總統任命
0,84,中華民國政治,共同組成行政院會議
0,85,中華民國政治,以院長為主席議決重大施政方針及嚮立法院提齣法律、預算、戒嚴、大赦、宣戰、媾和、條約等案
0,86,中華民國政治,立法院為國傢最高立法機關
0,87,中華民國政治,由人民直接選舉之立法委員組成
